comm_id,comm_name,comm_age,Community Shutdown Date,Estimated Renewal Date,sso,migration,exec_spsr,acct_geo,sppt_tier,plat_tier,gold_tier,silv_tier,#_lang,Account: Type,Blogs,Contests,Ideas,LevelUp,Mobile,ActiveCast,Moderation Manager,Premium Gamification,Lithium Q&A,Ratings & Reviews,TKB,Salesforce.com,Video,SSO (Lithium),#_features
a0C00000002qBxg,HPE LSW,1.96,,,0,0,1,North America,Platinum,1,0,0,1,Customer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a0C00000003Nlnx,Upwork Inc. LSW,0.39,,,0,0,1,North America,Gold,0,1,0,1,Customer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a0C00000003NjrW,"Nuelle, Inc. LSW",0.44,4/30/16,,0,0,1,North America,NA,0,0,0,1,Prospect,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a0C00000003NBnG,HP Ent. Social Lead Gen LSW,1.09,,,0,0,1,North America,Platinum,1,0,0,1,Customer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a0C00000003MxaJ,Campbell-Ewald Covered California LSW,1.32,,,0,0,1,North America,Gold,0,1,0,1,Customer (LSW),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a0C00000002oMgp,HPE Haven OnDemand Developer Community,2.15,,12/20/15,1,0,1,North America,Platinum,1,0,0,1,Customer,0,0,1,0,1,0,0,0,0,0,1,0,0,0,3
a0C00000002xZQ4,Upwork Inc.,1.67,,9/30/17,0,0,1,North America,Gold,0,1,0,1,Customer,0,0,1,0,1,0,0,1,0,0,0,0,0,0,3
a0C00000000Evyu,HPE Community,6.19,,10/14/14,0,0,1,North America,Platinum,1,0,0,8,Customer,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
a0C00000002uVqB,HPE Developer Community,1.94,,,0,0,1,North America,Platinum,1,0,0,1,Customer,0,0,1,0,1,0,0,0,0,0,1,0,0,0,3
a0C61000003B1r6,(Claro Peru),0.07,,,0,0,1,LATAM,NA,0,0,0,1,Customer,1,1,0,0,1,0,0,1,0,0,0,0,0,0,4
a0C00000002yTW7,T-Systems Stage 3 (temp Aug - Dec 14),1.61,,,0,0,1,EMEA,Gold,0,1,0,1,Customer,1,1,1,0,1,0,0,1,1,1,1,0,0,0,8
a0C00000003NgMc,XXXLutz KG Austria,0.55,,,1,0,1,EMEA,Gold,0,1,0,1,Customer,1,0,1,0,1,0,0,0,0,1,0,0,0,1,5
a0C00000002w7OV,T-Systems (Telekomhilft),1.79,,,1,0,1,EMEA,Gold,0,1,0,1,Customer,1,1,1,0,1,1,1,1,1,1,1,0,0,0,10
a0C00000002vwUO,Medion AG,1.81,,5/7/14,1,0,1,EMEA,Silver,0,0,1,4,Customer,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2
a0C00000001CBKK,Telekom Austria - A1 Community,4.41,,12/15/15,1,0,1,EMEA,Gold,0,1,0,1,Customer,1,0,0,0,1,1,1,0,0,0,0,0,0,1,5
a0C00000002uyCy,XXXLutz Germany,1.92,,6/27/17,1,0,1,EMEA,Gold,0,1,0,1,Customer,1,0,1,0,1,0,0,0,0,1,0,0,0,1,5
a0C0000000234Gs,Telekom Austria - Mtel,3.47,,10/31/15,1,0,1,EMEA,Gold,0,1,0,1,Customer,1,0,0,1,1,1,1,0,1,1,1,0,0,1,9
a0C0000000234Gn,Telekom Austria - VIPnet,3.47,,10/31/15,1,0,1,EMEA,Gold,0,1,0,1,Customer,1,0,0,1,1,1,1,0,1,1,1,0,0,1,9
a0C00000003NZjg,Hexagon Geospatial,0.82,,,0,0,1,EMEA,Gold,0,1,0,1,Customer,1,0,1,0,1,0,0,1,0,0,1,1,0,0,6
a0C00000002e9e6,T-Systems (Deutsche Telekom),2.66,,12/28/16,0,0,1,EMEA,Gold,0,1,0,1,Customer,1,1,1,1,1,0,0,1,1,1,1,0,0,0,9
a0C00000003N7wn,Medion AG LSW,1.11,,,0,0,1,EMEA,Silver,0,0,1,1,Customer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a0C00000003Ni07,T-System UI Stage,0.48,11/30/15,,0,0,1,EMEA,Gold,0,1,0,1,Customer,1,1,1,1,1,0,0,1,1,1,1,0,0,0,9
a0C00000003Nhdc,T-Systems Responsive Beta Program,0.50,12/26/15,,0,0,1,EMEA,Gold,0,1,0,1,Customer,1,1,1,1,1,0,0,1,1,1,1,0,0,0,9
a0C00000002doew,A1 Telekom Austria LSW,2.67,,7/25/15,0,0,1,EMEA,Gold,0,1,0,1,Customer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a0C00000002DJV1,Viessmann Community,3.21,,1/10/15,0,0,1,EMEA,Gold,0,1,0,1,Customer,1,0,1,0,1,1,0,1,1,0,1,0,0,0,7
a0C00000002EtD2,Media-Saturn #10 jupiter42,3.17,,3/31/16,0,0,1,EMEA,Gold,0,1,0,1,Customer,1,1,1,1,1,1,1,0,1,1,1,0,1,0,11
a0C00000002EtCx,Media-Saturn MMCommunity,3.17,,3/31/16,0,0,1,EMEA,Gold,0,1,0,1,Customer,1,1,1,1,1,1,1,0,1,1,1,0,1,0,11
a0C00000002EtCt,Media-Saturn Themenwelten,3.17,,3/31/16,0,0,1,EMEA,Gold,0,1,0,1,Customer,1,1,1,1,1,1,1,0,1,1,1,0,1,0,11
a0C00000002EtCs,Media-Saturn #6 mediasaturn,3.17,,3/31/16,0,0,1,EMEA,Gold,0,1,0,10,Customer,1,1,1,1,1,1,1,0,1,1,1,0,1,0,11
a0C00000002EtCn,Media-Saturn #5 juke,3.17,,3/31/16,0,0,1,EMEA,Gold,0,1,0,1,Customer,1,1,1,1,1,1,1,0,1,1,1,0,1,0,11
a0C00000002EtCi,Media-Saturn #4 imtron,3.17,,3/31/16,0,0,1,EMEA,Gold,0,1,0,1,Customer,1,1,1,1,1,1,1,0,1,1,1,0,1,0,11
a0C00000002EtCd,Media-Saturn #3 redcoon,3.17,,3/31/16,0,0,1,EMEA,Gold,0,1,0,1,Customer,1,1,1,1,1,1,1,0,1,1,1,0,1,0,11
a0C00000002EtCY,Media-Saturn #1 Germany,3.17,,3/31/16,1,0,1,EMEA,Gold,0,1,0,2,Customer,1,1,1,1,1,1,1,0,1,1,1,0,1,0,11
a0C00000002EtCU,Media-Saturn #8 mseb,3.17,,3/31/16,0,0,1,EMEA,Gold,0,1,0,1,Customer,1,1,1,1,1,1,1,0,1,1,1,0,0,0,10
a0C00000002EtCT,Mediamarkt Club Community,3.17,,3/31/16,1,0,1,EMEA,Gold,0,1,0,2,Customer,1,1,1,1,1,1,1,0,1,1,1,0,1,1,12
a0C610000037UtP,T-Systems Multi Media Solutions LSW,0.22,4/30/16,,0,0,1,EMEA,Gold,0,1,0,1,Customer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a0C00000003NjjZ,GrabTaxi LSW,0.44,,,0,0,1,APAC,Gold,0,1,0,1,Customer (LSW),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a0C610000037lzP,OMEA Telecom (SFR-Red Community),0.21,,,0,0,1,EMEA,Platinum,1,0,0,1,Customer,1,1,1,0,1,0,0,1,0,1,1,0,0,0,7
a0C610000037lzU,OMEA Telecom (SFR-Red LSW),0.21,,,0,0,1,EMEA,Platinum,1,0,0,1,Customer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a0C00000003NoS2,Datawords LSW,0.29,,,0,0,1,EMEA,Gold,0,1,0,1,Customer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a0C00000003Nfoc,Leclerc,0.57,,,0,0,1,EMEA,Gold,0,1,0,1,Customer,1,1,0,0,0,0,0,1,0,0,0,0,0,0,3
a0C00000000hHXq,Casino - French,4.97,,1/1/16,0,0,1,EMEA,Gold,0,1,0,1,Customer,1,0,1,1,1,1,0,0,0,0,0,0,0,0,5
a0C00000001NQbF,MEGA,4.18,,3/18/16,0,0,1,EMEA,Gold,0,1,0,1,Customer,1,0,0,0,1,1,0,0,0,0,1,1,0,0,5
a0C00000003Nnfr,Visma Group,0.32,,,0,0,1,EMEA,Platinum,1,0,0,1,Customer,1,0,1,0,1,0,0,1,0,0,0,0,0,0,4
a0C000000033Rm1,TeliaSonera Finland Oyj,1.52,,,1,0,1,EMEA,Platinum,1,0,0,2,Customer,1,0,0,1,1,0,0,1,0,0,0,0,0,0,4
a0C00000002y1dD,TDC Telmore,1.64,,9/1/16,1,0,1,EMEA,Platinum,1,0,0,2,Customer,0,0,1,0,1,0,0,0,0,0,0,0,0,0,2
a0C00000003N1cE,Santander UK LSW,1.23,,11/28/16,0,0,1,EMEA,Gold,0,1,0,1,Customer (LSW),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a0C00000002y1cF,TDC Yousee,1.64,,9/1/16,1,0,1,EMEA,Platinum,1,0,0,2,Customer,0,0,1,0,1,0,0,0,0,0,0,0,0,0,2
a0C00000000VB9d,F-Secure Direct Consumers,5.15,,3/1/15,1,0,1,EMEA,Gold,0,1,0,1,Customer,1,0,1,0,1,0,0,0,1,0,1,1,0,1,7
a0C00000000VB9T,F-Secure Corporate Customers,5.15,,,1,0,1,EMEA,Gold,0,1,0,1,Customer,1,0,1,0,1,0,0,0,0,0,1,0,0,1,5
a0C00000002xoab,Vimla Community,1.65,,1/1/17,1,0,1,EMEA,Silver,0,0,1,1,Customer,1,0,1,1,1,0,0,0,0,0,1,0,0,1,6
a0C00000001nkgv,LEGO Global,3.76,,6/16/15,1,0,1,EMEA,Gold,0,1,0,2,Customer,1,0,1,0,1,1,0,0,0,0,1,0,0,0,5
a0C00000002mAhE,LEGO Education,2.45,,,1,0,1,EMEA,Gold,0,1,0,2,Customer,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
a0C00000000GQGJ,TDC,5.73,,9/1/16,1,0,1,EMEA,Platinum,1,0,0,2,Customer,0,0,1,0,1,1,0,0,0,1,0,0,0,1,5
a0C61000003AcGW,F-Secure Oyj LSW,0.09,4/15/16,,0,0,1,EMEA,Gold,0,1,0,1,Customer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a0C00000003MZiC,WIND Telecomunicazioni S.p.A.,1.46,,9/9/14,1,0,1,EMEA,Gold,0,1,0,1,Customer,1,0,0,1,1,0,0,0,0,0,0,0,0,0,3
a0C00000000EAyB,Virgin Media,6.73,,8/23/14,0,0,1,EMEA,Gold,0,1,0,2,Customer,1,0,0,0,1,1,0,1,0,0,0,0,0,0,4
a0C00000003N3RJ,UPC Cablecom,1.19,,,0,0,1,EMEA,Gold,0,1,0,4,Customer,1,0,1,1,1,0,0,1,0,0,1,0,0,0,6
a0C00000003N3RE,UPC Cablecom LSW,1.19,,,0,0,1,EMEA,Gold,0,1,0,4,Customer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a0C00000002Ykvj,Virgin Media LSW,2.79,,11/1/14,0,0,1,EMEA,Gold,0,1,0,1,Customer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a0C00000003NWvI,Allied Irish Bank,0.90,,,0,0,1,EMEA,Gold,0,1,0,1,Customer,1,0,1,0,1,0,0,0,0,0,0,0,0,0,3
a0C000000025fUS,Three Ireland (Hutchison) -  48 months,3.41,,12/28/14,0,0,1,EMEA,Gold,0,1,0,1,Customer,1,0,1,0,1,1,0,0,0,1,1,0,0,0,6
a0C00000002v2N5,Volia Limited LSW,1.90,,5/31/17,0,0,1,EMEA,Gold,0,1,0,1,Customer,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
a0C00000002v2N0,Volia Limited,1.90,,5/31/17,0,0,1,EMEA,Gold,0,1,0,1,Customer,1,0,0,0,1,0,0,1,0,0,0,0,0,0,3
a0C00000003N9fS,Hutchison 3G Ireland (Three Ireland),1.11,,1/12/16,0,0,1,EMEA,Gold,0,1,0,1,Customer,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2
a0C00000003N9fN,Hutchison 3G Ireland (Three Ireland) LSW,1.11,,1/12/16,0,0,1,EMEA,Gold,0,1,0,1,Customer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a0C610000037sHh,Axis Community,0.21,,,0,0,1,APAC,Platinum,1,0,0,1,Customer,1,1,1,0,1,0,0,1,0,0,1,0,0,0,6
a0C61000003B1rf,CBA Women in Focus LSW,0.07,,,0,0,1,APAC,Platinum,1,0,0,1,Customer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a0C61000003B1rB,Shifra Social Middle East FZ LLC (for end customer Nestle Dubai),0.07,,,0,0,1,EMEA,Gold,0,1,0,1,Customer,1,1,0,0,1,0,0,1,0,0,0,0,0,0,4
a0C00000003NoKC,Pricelinecom Incorporated LSW,0.30,1/31/16,,0,0,1,North America,NA,0,0,0,1,Prospect,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a0C00000003Nnuo,Plusnet plc,0.31,,,0,1,1,EMEA,Gold,0,1,0,1,Customer,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2
a0C00000003MBvp,Lidl UK,1.48,,,0,0,1,EMEA,Silver,0,0,1,1,Customer,1,0,1,0,1,0,0,1,0,0,0,0,0,0,4
a0C00000003MvI4,XL Axiata LSW,1.33,,10/28/17,0,0,1,APAC,Platinum,1,0,0,1,Customer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a0C00000003MvHz,XL Axiata,1.33,,10/28/17,0,0,1,APAC,Platinum,1,0,0,2,Customer,1,0,1,0,1,0,0,1,0,0,1,0,0,0,5
a0C00000000Dfxh,AT&T Wireless,8.01,,1/1/16,0,0,1,North America,Platinum,1,0,0,1,Customer,0,0,0,1,1,0,0,0,0,0,0,0,0,1,3
a0C00000003NgbD,Acer Incorporated LSW,0.54,1/20/16,,0,0,1,APAC,Platinum,1,0,0,1,Customer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a0C00000002oAyg,Portugal Telecom,2.19,,12/12/15,1,0,1,EMEA,Gold,0,1,0,2,Customer,1,0,0,1,1,0,0,0,0,0,0,0,0,0,3
a0C00000002d5hF,Turkcell,2.69,,1/18/16,1,0,1,EMEA,Gold,0,1,0,1,Customer,1,0,0,0,1,0,1,0,0,0,0,0,0,1,4
a0C00000003N3RO,CWBA Women in Focus,1.19,,2/15/16,1,0,1,APAC,Platinum,1,0,0,1,Customer,1,0,1,0,1,0,1,1,1,0,1,0,0,0,7
a0C00000002nsEA,Everything Everywhere LSW,2.23,,5/20/15,0,0,1,EMEA,Gold,0,1,0,1,Customer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a0C00000002Z3dy,AT&T Business Services Sandbox only,2.79,,,0,0,1,North America,Platinum,1,0,0,1,Customer,1,0,0,0,1,1,0,0,0,0,1,0,1,0,5
a0C00000000EWjx,Meredith - Fitness,6.33,,,1,0,1,North America,Gold,0,1,0,1,Customer,1,0,0,0,0,1,0,0,0,0,0,0,0,1,3
a0C00000003NedX,Hofer KG,0.61,,,0,0,1,EMEA,Gold,0,1,0,1,Customer,1,1,1,0,1,0,0,1,0,1,1,0,0,0,7
a0C00000002Wlls,Presto Community,2.84,,6/28/15,1,0,1,APAC,Gold,0,1,0,1,Customer,1,0,0,0,1,0,0,0,0,0,0,1,0,0,3
a0C000000028dtk,Ubiquiti Networks Community,3.33,,1/28/16,1,0,1,North America,Gold,0,1,0,4,Customer,1,1,1,0,1,1,0,0,0,0,1,0,0,1,7
a0C00000000EUT7,BT Consumer,6.35,,10/1/15,1,0,1,EMEA,Platinum,1,0,0,2,Customer,1,0,1,0,1,1,0,0,0,0,0,0,0,0,4
a0C00000003NeRn,CBA Commsec LSW,0.62,1/27/16,,0,0,1,APAC,Platinum,1,0,0,1,Customer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a0C0000000271Pv,H&R Block,3.37,,4/30/16,1,0,1,North America,Gold,0,1,0,1,Customer,1,0,1,1,1,1,0,0,1,0,1,0,0,1,8
a0C00000003MxaO,Tesco Bank,1.32,,,0,0,1,EMEA,Gold,0,1,0,1,Customer,1,0,0,0,1,0,0,1,1,0,1,0,0,0,5
a0C00000002fz7g,AT&T Wireless Dev,2.61,,,1,0,1,North America,Platinum,1,0,0,1,Customer,0,0,0,1,1,0,0,1,0,0,0,0,0,1,4
a0C000000025ZwY,Commonwealth Bank of Australia  - CommSec,3.41,,3/27/16,1,0,1,APAC,Platinum,1,0,0,1,Customer,1,0,1,0,0,1,0,1,1,0,1,0,0,0,6
a0C00000003NcEl,Foxtel Presto LSW,0.71,,6/9/18,0,0,1,APAC,Gold,0,1,0,1,Customer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a0C00000003NatY,Fox Sports Australia LSW,0.76,,,0,0,1,APAC,Platinum,1,0,0,1,Customer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a0C00000002p7Bs,Telenet N.V.,2.06,,1/1/17,1,0,1,EMEA,Platinum,1,0,0,1,Customer,1,0,0,1,1,0,0,0,0,0,0,0,0,0,3
a0C000000025KAL,Acer,3.42,,10/25/15,0,0,1,APAC,Platinum,1,0,0,4,Customer,1,0,1,1,1,1,1,0,1,0,1,0,0,0,8
a0C00000003NaaE,Woolworths Limited LSW,0.78,,5/15/16,0,0,1,APAC,Gold,0,1,0,1,Customer (LSW),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a0C00000002v0Jc,Electrabel S.A. LSW,1.91,,3/26/17,0,0,1,EMEA,Platinum,1,0,0,1,Customer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a0C000000024nKD,Commonwealth Bank of Australia - SDW,3.43,,10/20/14,1,0,1,APAC,Platinum,1,0,0,1,Customer,1,0,1,0,0,1,0,0,0,0,0,0,0,1,4
a0C00000000EJnU,Meredith - Wood Magazine,6.50,,8/31/16,1,0,1,North America,Gold,0,1,0,1,Customer,1,0,0,0,0,1,0,0,0,0,0,0,0,1,3
a0C00000002v0JX,Electrabel S.A.,1.91,,3/28/17,1,0,1,EMEA,Platinum,1,0,0,1,Customer,1,1,1,0,1,0,1,1,0,1,1,0,0,0,8
a0C00000002p370,AT&T Wireless Sandbox,2.07,,,0,0,1,North America,Platinum,1,0,0,1,Customer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a0C00000001zygh,Everything Everywhere - Project 11,3.55,,11/20/16,0,0,1,EMEA,Gold,0,1,0,1,Customer,1,0,0,0,1,1,0,1,1,0,1,0,0,1,7
a0C00000000EDc3,Meredith Corp - BHG,6.66,,,1,0,1,North America,Gold,0,1,0,1,Customer,1,0,0,0,0,1,0,0,0,0,0,0,0,1,3
a0C00000000DgCw,Lenovo,8.00,,3/31/16,0,0,1,North America,Gold,0,1,0,4,Customer,1,0,0,0,1,1,0,0,0,0,1,1,0,0,5
a0C00000003NZjb,H&R Block - Internal Community,0.82,,,1,1,1,North America,Gold,0,1,0,1,Customer,1,0,0,0,1,0,0,0,0,0,1,0,1,0,4
a0C00000002uu5v,Digi.Com Berhad LSW,1.92,,3/26/17,0,0,1,APAC,Gold,0,1,0,1,Customer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a0C00000002e9ex,Indosat Tek Tok Community,2.66,12/31/15,6/30/15,1,0,1,APAC,Platinum,1,0,0,2,Customer,1,0,1,1,1,0,1,0,1,0,1,0,0,0,7
a0C00000000VFUK,AT&T Business Services,5.13,,4/1/16,0,0,1,North America,Platinum,1,0,0,1,Customer,1,0,0,0,1,1,0,0,0,0,1,0,1,0,5
a0C00000003Mwtg,Digi Berhad,1.32,,10/28/17,1,0,1,APAC,Gold,0,1,0,1,Customer,1,0,0,1,1,0,0,0,0,0,1,0,0,0,4
a0C00000002e353,BT Group LSW,2.66,5/30/14,,0,0,1,EMEA,Platinum,1,0,0,1,Customer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a0C00000002xuXz,Migros DEV2,1.65,,,0,0,1,EMEA,Gold,0,1,0,3,Customer,1,1,1,1,1,0,1,0,1,1,1,0,0,0,9
a0C00000002nHXk,FoxTel LSW,2.32,,5/29/17,0,0,1,APAC,Gold,0,1,0,1,Customer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a0C00000002mqBX,ATT Dev2,2.37,7/15/14,1/1/16,0,0,1,North America,Platinum,1,0,0,1,Customer,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
a0C00000002RlS4,Commonwealth Bank of Australia - Netbank,2.96,,3/13/16,1,0,1,APAC,Platinum,1,0,0,1,Customer,1,0,1,0,1,0,1,0,0,0,0,1,0,0,5
a0C00000002HTOB,Siemens PLM,3.10,,1/17/15,0,0,1,North America,Gold,0,1,0,2,Customer,0,1,1,0,1,0,0,1,1,0,1,1,1,0,8
a0C00000002mYFi,Fox Sports Australia,2.40,,10/1/15,1,0,1,APAC,Platinum,1,0,0,1,Customer,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2
a0C00000002mYFd,Migros Genossenschafts Bund,2.40,,11/30/16,1,0,1,EMEA,Gold,0,1,0,3,Customer,1,1,1,1,1,0,1,0,1,1,1,0,0,0,9
a0C00000001n4Q7,Indosat iCity Community,3.78,,5/11/15,0,0,1,APAC,Platinum,1,0,0,2,Customer,1,0,1,1,1,1,1,0,1,0,1,0,1,1,10
a0C00000000Ex5Q,Meredith - LHJ.com,6.18,8/31/12,,0,0,1,North America,Gold,0,1,0,1,Customer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a0C00000000Dg6y,BT Business,8.00,,10/1/15,0,0,1,EMEA,Platinum,1,0,0,1,Customer,1,0,1,0,1,1,0,0,0,0,0,0,0,0,4
a0C00000002WT5X,OMEA Telecom (Virgin Mobile FR) LSW,2.85,,7/20/15,0,0,1,EMEA,Gold,0,1,0,1,Customer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a0C00000002WT5S,OMEA Telecom (Virgin Mobile FR) Support Community,2.85,,7/20/15,0,0,1,EMEA,Gold,0,1,0,1,Customer,1,1,0,0,1,0,0,1,0,0,1,0,0,0,5
a0C00000002TtpK,FoxTel Community,2.91,,5/29/17,1,0,1,APAC,Gold,0,1,0,1,Customer,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2
a0C00000002Trmk,Migros (LSW),2.92,,3/27/16,0,0,1,EMEA,Gold,0,1,0,1,Customer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a0C00000002LmPP,Meredith Parents Community,3.01,,3/22/14,0,0,1,North America,Gold,0,1,0,1,Customer,0,0,0,0,1,1,0,0,0,0,0,0,0,0,2
a0C00000002FGgw,Globe Telecom Community,3.16,5/1/14,2/1/14,0,0,1,APAC,Gold,0,1,0,1,Canceled Customer,1,0,0,1,1,1,0,0,1,0,0,0,0,1,6
a0C00000000Ex5L,Meredith - Agriculture.com,6.18,,8/31/16,1,0,1,North America,Gold,0,1,0,1,Customer,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2
a0C00000002Ixwc,Globe Telecom LSW,3.07,1/31/16,2/1/16,0,0,1,APAC,Gold,0,1,0,1,Canceled Customer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a0C00000002FAVc,Samsung Electronics Italia,3.16,,1/27/16,0,0,1,EMEA,Gold,0,1,0,1,Customer,1,0,0,1,1,1,0,0,0,0,0,0,0,0,4
a0C000000019kfw,Everything Everywhere - Orange,4.49,4/17/13,11/20/16,1,0,1,EMEA,Gold,0,1,0,1,Customer,0,0,0,0,1,1,0,0,0,0,0,0,0,1,3
a0C000000019kfm,Everything Everywhere - T-Mobile,4.49,8/21/12,,1,0,1,EMEA,Gold,0,1,0,1,Customer,1,0,1,1,1,1,0,0,0,0,0,0,0,1,6
a0C00000000DgCN,AT&T DDP--old,8.00,,,0,0,1,North America,Platinum,1,0,0,1,Customer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a0C00000000Djlt,AT&T devCentral,7.58,,1/1/16,1,0,1,North America,Platinum,1,0,0,1,Customer,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
a0C610000039gUy,Royal Kuwait Court LSW,0.12,3/31/16,,0,0,1,EMEA,NA,0,0,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a0C6100000379wZ,Sphero LSW,0.25,3/14/16,,0,0,1,North America,NA,0,0,0,1,Prospect,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a0C61000003876q,Yahoo! Community,0.19,,,0,0,0,North America,Gold,0,1,0,1,Customer,1,0,0,0,1,0,0,1,0,0,0,1,0,0,4
a0C610000037x3b,"NetApp, Inc. Dev Instance",0.20,,,0,0,0,North America,Platinum,1,0,0,1,Customer,1,0,1,0,1,0,0,1,0,0,1,0,0,0,5
a0C61000004bhWL,Handy Technologies LSW,0.05,3/31/16,,0,0,0,North America,NA,0,0,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a0C610000037XKH,"E-commerce Holding, a.s. LSW",0.22,1/31/16,,0,0,0,EMEA,NA,0,0,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a0C610000037k5u,Avaya Inc LSW Trial,0.21,2/28/16,,0,0,0,North America,NA,0,0,0,1,Prospect,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a0C00000003NoQv,Webroot LSW,0.29,,,0,0,0,North America,Gold,0,1,0,1,Customer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a0C00000003NoET,HDFC Ergo LSW (Consus Global),0.31,,,0,1,0,APAC,Gold,0,1,0,1,Customer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a0C00000003No8F,Qualfon LSW,0.31,4/30/16,,0,0,0,North America,NA,0,0,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a0C00000003MuzP,AMC Theatres LSW (new),1.34,,10/22/16,0,0,0,North America,Silver,0,0,1,1,Customer (LSW),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a0C00000003Msyp,Quicken Loans LSW,1.36,,,0,0,0,North America,Silver,0,0,1,1,Prospect,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a0C00000003No0W,HDFC Ergo (Consus Global Pte.Ltd),0.31,,,0,0,0,APAC,Gold,0,1,0,1,Customer,1,1,0,0,1,0,0,1,0,0,0,0,0,0,4
a0C00000003Nnvr,Assurant Inc,0.31,,,0,0,0,North America,Gold,0,1,0,1,Customer,1,1,0,0,1,0,0,1,0,0,0,0,0,0,4
a0C00000003Nnr8,American Honda Motor Co LSW,0.32,,,0,0,0,North America,Platinum,1,0,0,1,Customer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a0C00000003NnhY,American Honda Motor Co Inc,0.32,,,0,0,0,North America,Platinum,1,0,0,1,Customer,1,0,0,0,1,0,0,1,0,0,0,0,1,0,4
a0C00000003Mr3p,"NETGEAR, Inc. LSW",1.38,,,0,0,0,North America,Gold,0,1,0,1,Customer,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
a0C00000003Mr3k,"NETGEAR, Inc.",1.38,,,1,0,0,North America,Gold,0,1,0,1,Customer,1,1,1,0,1,0,0,1,0,0,1,0,0,0,6
a0C00000003MqwR,Blizzard Entertainment LSW,1.38,,11/10/14,0,0,0,North America,Gold,0,1,0,1,Prospect,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a0C00000003MqTa,Protoculture LLC LSW,1.40,,,0,0,0,North America,Silver,0,0,1,7,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a0C00000003NnYr,Lycamobile UK Limited,0.32,,,0,0,0,APAC,Gold,0,1,0,34,Customer,1,1,0,0,1,0,0,1,0,0,1,0,0,0,5
a0C00000003NnYS,Standard Bank LSW,0.32,,,0,0,0,EMEA,Platinum,1,0,0,1,Customer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
